filename	tissue	sample	direction	fragmentlength	valid	species	scilifeid	qualtype	sampletype	sampleid	strand_specific
rat/E100006699/E100006699_L01_69_2.fq.gz	lymphnode	a	rev	100	1	rat	E100006699_69	MGISEQ2000	tissue	lym_male.4	0
rat/E100006702/E100006702_L01_80_1.fq.gz	lymphnode	a	fwd	100	1	rat	E100006702_80	MGISEQ2000	tissue	lym_female.1	0
rat/E100006702/E100006702_L01_80_2.fq.gz	lymphnode	a	rev	100	1	rat	E100006702_80	MGISEQ2000	tissue	lym_female.1	0
rat/E100006702/E100006702_L01_59_1.fq.gz	malepreputialgland	a	fwd	100	1	rat	E100006702_59	MGISEQ2000	tissue	malg_male.4	0
rat/E100006702/E100006702_L01_59_2.fq.gz	malepreputialgland	a	rev	100	1	rat	E100006702_59	MGISEQ2000	tissue	malg_male.4	0
rat/E100006703/E100006703_L01_46_1.fq.gz	malepreputialgland	a	fwd	100	1	rat	E100006703_46	MGISEQ2000	tissue	malg_male.1	0
rat/E100006703/E100006703_L01_46_2.fq.gz	malepreputialgland	a	rev	100	1	rat	E100006703_46	MGISEQ2000	tissue	malg_male.1	0
rat/E100006695/E100006695_L01_93_1.fq.gz	medulla	a	fwd	100	1	rat	E100006695_93	MGISEQ2000	tissue	medulla_male.2	0
rat/E100006695/E100006695_L01_93_2.fq.gz	medulla	a	rev	100	1	rat	E100006695_93	MGISEQ2000	tissue	medulla_male.2	0
rat/E100006697/E100006697_L01_46_1.fq.gz	medulla	a	fwd	100	1	rat	E100006697_46	MGISEQ2000	tissue	medulla_female.3	0
rat/E100006697/E100006697_L01_46_2.fq.gz	medulla	a	rev	100	1	rat	E100006697_46	MGISEQ2000	tissue	medulla_female.3	0
rat/E100006697/E100006697_L01_48_1.fq.gz	medulla	a	fwd	100	1	rat	E100006697_48	MGISEQ2000	tissue	medulla_male.3	0
rat/E100006697/E100006697_L01_48_2.fq.gz	medulla	a	rev	100	1	rat	E100006697_48	MGISEQ2000	tissue	medulla_male.3	0
rat/E100006698/E100006698_L01_59_1.fq.gz	medulla	a	fwd	100	1	rat	E100006698_59	MGISEQ2000	tissue	medulla_female.2	0
rat/E100006698/E100006698_L01_59_2.fq.gz	medulla	a	rev	100	1	rat	E100006698_59	MGISEQ2000	tissue	medulla_female.2	0
rat/E100006695/E100006695_L01_126_1.fq.gz	meninges	a	fwd	100	1	rat	E100006695_126	MGISEQ2000	tissue	meninges_female.2	0
rat/E100006695/E100006695_L01_126_2.fq.gz	meninges	a	rev	100	1	rat	E100006695_126	MGISEQ2000	tissue	meninges_female.2	0
rat/E100006695/E100006695_L01_35_1.fq.gz	meninges	a	fwd	100	1	rat	E100006695_35	MGISEQ2000	tissue	meninges_female.3	0
rat/E100006695/E100006695_L01_35_2.fq.gz	meninges	a	rev	100	1	rat	E100006695_35	MGISEQ2000	tissue	meninges_female.3	0
rat/E100006695/E100006695_L01_86_1.fq.gz	meninges	a	fwd	100	1	rat	E100006695_86	MGISEQ2000	tissue	meninges_male.2	0
rat/E100006695/E100006695_L01_86_2.fq.gz	meninges	a	rev	100	1	rat	E100006695_86	MGISEQ2000	tissue	meninges_male.2	0
rat/E100006697/E100006697_L01_125_1.fq.gz	meninges	a	fwd	100	1	rat	E100006697_125	MGISEQ2000	tissue	meninges_male.3	0
rat/E100006697/E100006697_L01_125_2.fq.gz	meninges	a	rev	100	1	rat	E100006697_125	MGISEQ2000	tissue	meninges_male.3	0
rat/E100006695/E100006695_L01_115_1.fq.gz	midbrain	a	fwd	100	1	rat	E100006695_115	MGISEQ2000	tissue	midbrain_female.3	0
rat/E100006695/E100006695_L01_115_2.fq.gz	midbrain	a	rev	100	1	rat	E100006695_115	MGISEQ2000	tissue	midbrain_female.3	0
rat/E100006695/E100006695_L01_125_1.fq.gz	midbrain	a	fwd	100	1	rat	E100006695_125	MGISEQ2000	tissue	midbrain_male.2	0
rat/E100006695/E100006695_L01_125_2.fq.gz	midbrain	a	rev	100	1	rat	E100006695_125	MGISEQ2000	tissue	midbrain_male.2	0
rat/E100006697/E100006697_L01_38_1.fq.gz	midbrain	a	fwd	100	1	rat	E100006697_38	MGISEQ2000	tissue	midbrain_male.3	0
rat/E100006697/E100006697_L01_38_2.fq.gz	midbrain	a	rev	100	1	rat	E100006697_38	MGISEQ2000	tissue	midbrain_male.3	0
rat/E100006698/E100006698_L01_62_1.fq.gz	midbrain	a	fwd	100	1	rat	E100006698_62	MGISEQ2000	tissue	midbrain_female.2	0
rat/E100006698/E100006698_L01_62_2.fq.gz	midbrain	a	rev	100	1	rat	E100006698_62	MGISEQ2000	tissue	midbrain_female.2	0
rat/E100006703/E100006703_L01_125_1.fq.gz	midbrain	b	fwd	100	1	rat	E100006703_125	MGISEQ2000	tissue	midbrain_male.2	0
rat/E100006703/E100006703_L01_125_2.fq.gz	midbrain	b	rev	100	1	rat	E100006703_125	MGISEQ2000	tissue	midbrain_male.2	0
rat/E100006701/E100006701_L01_47_1.fq.gz	nasopharynxepithelium	b	fwd	100	1	rat	E100006701_47	MGISEQ2000	tissue	nas_male.1	0
rat/E100006701/E100006701_L01_47_2.fq.gz	nasopharynxepithelium	b	rev	100	1	rat	E100006701_47	MGISEQ2000	tissue	nas_male.1	0
rat/E100006701/E100006701_L01_65_1.fq.gz	nasopharynxepithelium	a	fwd	100	1	rat	E100006701_65	MGISEQ2000	tissue	nas_female.4	0
rat/E100006701/E100006701_L01_65_2.fq.gz	nasopharynxepithelium	a	rev	100	1	rat	E100006701_65	MGISEQ2000	tissue	nas_female.4	0
rat/E100006702/E100006702_L01_60_1.fq.gz	nasopharynxepithelium	a	fwd	100	1	rat	E100006702_60	MGISEQ2000	tissue	nas_male.4	0
rat/E100006702/E100006702_L01_60_2.fq.gz	nasopharynxepithelium	a	rev	100	1	rat	E100006702_60	MGISEQ2000	tissue	nas_male.4	0
rat/E100006702/E100006702_L01_81_1.fq.gz	nasopharynxepithelium	a	fwd	100	1	rat	E100006702_81	MGISEQ2000	tissue	nas_female.1	0
rat/E100006702/E100006702_L01_81_2.fq.gz	nasopharynxepithelium	a	rev	100	1	rat	E100006702_81	MGISEQ2000	tissue	nas_female.1	0
rat/E100006703/E100006703_L01_47_1.fq.gz	nasopharynxepithelium	a	fwd	100	1	rat	E100006703_47	MGISEQ2000	tissue	nas_male.1	0
rat/E100006703/E100006703_L01_47_2.fq.gz	nasopharynxepithelium	a	rev	100	1	rat	E100006703_47	MGISEQ2000	tissue	nas_male.1	0
rat/E100006695/E100006695_L01_104_1.fq.gz	occipitalcortex	a	fwd	100	1	rat	E100006695_104	MGISEQ2000	tissue	occipital.cortex_male.3	0
rat/E100006695/E100006695_L01_104_2.fq.gz	occipitalcortex	a	rev	100	1	rat	E100006695_104	MGISEQ2000	tissue	occipital.cortex_male.3	0
rat/E100006695/E100006695_L01_94_1.fq.gz	occipitalcortex	a	fwd	100	1	rat	E100006695_94	MGISEQ2000	tissue	occipital.cortex_male.2	0
rat/E100006695/E100006695_L01_94_2.fq.gz	occipitalcortex	a	rev	100	1	rat	E100006695_94	MGISEQ2000	tissue	occipital.cortex_male.2	0
rat/E100006697/E100006697_L01_43_1.fq.gz	occipitalcortex	a	fwd	100	1	rat	E100006697_43	MGISEQ2000	tissue	occipital.cortex_female.3	0
rat/E100006697/E100006697_L01_43_2.fq.gz	occipitalcortex	a	rev	100	1	rat	E100006697_43	MGISEQ2000	tissue	occipital.cortex_female.3	0
rat/E100006697/E100006697_L01_47_1.fq.gz	occipitalcortex	a	fwd	100	1	rat	E100006697_47	MGISEQ2000	tissue	occipital.cortex_female.2	0
rat/E100006697/E100006697_L01_47_2.fq.gz	occipitalcortex	a	rev	100	1	rat	E100006697_47	MGISEQ2000	tissue	occipital.cortex_female.2	0
rat/E100006698/E100006698_L01_63_1.fq.gz	olfactorybulb	a	fwd	100	1	rat	E100006698_63	MGISEQ2000	tissue	olfactory.bulb_male.2	0
rat/E100006698/E100006698_L01_63_2.fq.gz	olfactorybulb	a	rev	100	1	rat	E100006698_63	MGISEQ2000	tissue	olfactory.bulb_male.2	0
rat/E100006703/E100006703_L01_116_1.fq.gz	olfactorybulb	a	fwd	100	1	rat	E100006703_116	MGISEQ2000	tissue	olfactory.bulb_female.3	0
rat/E100006703/E100006703_L01_116_2.fq.gz	olfactorybulb	a	rev	100	1	rat	E100006703_116	MGISEQ2000	tissue	olfactory.bulb_female.3	0
rat/E100006703/E100006703_L01_30_1.fq.gz	olfactorybulb	a	fwd	100	1	rat	E100006703_30	MGISEQ2000	tissue	olfactory.bulb_male.3	0
rat/E100006703/E100006703_L01_30_2.fq.gz	olfactorybulb	a	rev	100	1	rat	E100006703_30	MGISEQ2000	tissue	olfactory.bulb_male.3	0
rat/E100006703/E100006703_L01_36_1.fq.gz	olfactorybulb	a	fwd	100	1	rat	E100006703_36	MGISEQ2000	tissue	olfactory.bulb_female.2	0
rat/E100006703/E100006703_L01_36_2.fq.gz	olfactorybulb	a	rev	100	1	rat	E100006703_36	MGISEQ2000	tissue	olfactory.bulb_female.2	0
rat/E100006699/E100006699_L01_44_1.fq.gz	olfactoryepithelium	a	fwd	100	1	rat	E100006699_44	MGISEQ2000	tissue	olf_male.1	0
rat/E100006699/E100006699_L01_44_2.fq.gz	olfactoryepithelium	a	rev	100	1	rat	E100006699_44	MGISEQ2000	tissue	olf_male.1	0
rat/E100006699/E100006699_L01_92_1.fq.gz	olfactoryepithelium	a	fwd	100	1	rat	E100006699_92	MGISEQ2000	tissue	olf_male.4	0
rat/E100006699/E100006699_L01_92_2.fq.gz	olfactoryepithelium	a	rev	100	1	rat	E100006699_92	MGISEQ2000	tissue	olf_male.4	0
rat/E100006700/E100006700_L01_92_1.fq.gz	olfactoryepithelium	b	fwd	100	1	rat	E100006700_92	MGISEQ2000	tissue	olf_male.4	0
rat/E100006700/E100006700_L01_92_2.fq.gz	olfactoryepithelium	b	rev	100	1	rat	E100006700_92	MGISEQ2000	tissue	olf_male.4	0
rat/E100006702/E100006702_L01_82_1.fq.gz	olfactoryepithelium	a	fwd	100	1	rat	E100006702_82	MGISEQ2000	tissue	olf_female.1	0
rat/E100006702/E100006702_L01_82_2.fq.gz	olfactoryepithelium	a	rev	100	1	rat	E100006702_82	MGISEQ2000	tissue	olf_female.1	0
rat/E100006703/E100006703_L01_100_1.fq.gz	olfactoryepithelium	a	fwd	100	1	rat	E100006703_100	MGISEQ2000	tissue	olf_female.4	0
rat/E100006703/E100006703_L01_100_2.fq.gz	olfactoryepithelium	a	rev	100	1	rat	E100006703_100	MGISEQ2000	tissue	olf_female.4	0
rat/E100006698/E100006698_L01_84_1.fq.gz	oralmucosa	a	fwd	100	1	rat	E100006698_84	MGISEQ2000	tissue	ora_female.4	0
rat/E100006698/E100006698_L01_84_2.fq.gz	oralmucosa	a	rev	100	1	rat	E100006698_84	MGISEQ2000	tissue	ora_female.4	0
rat/E100006699/E100006699_L01_93_1.fq.gz	oralmucosa	a	fwd	100	1	rat	E100006699_93	MGISEQ2000	tissue	ora_male.4	0
rat/E100006699/E100006699_L01_93_2.fq.gz	oralmucosa	a	rev	100	1	rat	E100006699_93	MGISEQ2000	tissue	ora_male.4	0
rat/E100006700/E100006700_L01_93_1.fq.gz	oralmucosa	b	fwd	100	1	rat	E100006700_93	MGISEQ2000	tissue	ora_male.4	0
rat/E100006700/E100006700_L01_93_2.fq.gz	oralmucosa	b	rev	100	1	rat	E100006700_93	MGISEQ2000	tissue	ora_male.4	0
rat/E100006701/E100006701_L01_38_1.fq.gz	oralmucosa	a	fwd	100	1	rat	E100006701_38	MGISEQ2000	tissue	ora_female.1	0
rat/E100006701/E100006701_L01_38_2.fq.gz	oralmucosa	a	rev	100	1	rat	E100006701_38	MGISEQ2000	tissue	ora_female.1	0
rat/E100006703/E100006703_L01_48_1.fq.gz	oralmucosa	a	fwd	100	1	rat	E100006703_48	MGISEQ2000	tissue	ora_male.1	0
rat/E100006703/E100006703_L01_48_2.fq.gz	oralmucosa	a	rev	100	1	rat	E100006703_48	MGISEQ2000	tissue	ora_male.1	0
rat/E100006699/E100006699_L01_90_1.fq.gz	orbitaladiposetissue	a	fwd	100	1	rat	E100006699_90	MGISEQ2000	tissue	adif_female.4	0
rat/E100006699/E100006699_L01_90_2.fq.gz	orbitaladiposetissue	a	rev	100	1	rat	E100006699_90	MGISEQ2000	tissue	adif_female.4	0
rat/E100006702/E100006702_L01_1_1.fq.gz	orbitaladiposetissue	a	fwd	100	1	rat	E100006702_1	MGISEQ2000	tissue	adif_male.1	0
rat/E100006702/E100006702_L01_1_2.fq.gz	orbitaladiposetissue	a	rev	100	1	rat	E100006702_1	MGISEQ2000	tissue	adif_male.1	0
rat/E100006702/E100006702_L01_45_1.fq.gz	orbitaladiposetissue	a	fwd	100	1	rat	E100006702_45	MGISEQ2000	tissue	adif_male.4	0
rat/E100006702/E100006702_L01_45_2.fq.gz	orbitaladiposetissue	a	rev	100	1	rat	E100006702_45	MGISEQ2000	tissue	adif_male.4	0
rat/E100006702/E100006702_L01_72_1.fq.gz	orbitaladiposetissue	a	fwd	100	1	rat	E100006702_72	MGISEQ2000	tissue	adif_female.1	0
rat/E100006702/E100006702_L01_72_2.fq.gz	orbitaladiposetissue	a	rev	100	1	rat	E100006702_72	MGISEQ2000	tissue	adif_female.1	0
rat/E100006698/E100006698_L01_66_1.fq.gz	outerear	a	fwd	100	1	rat	E100006698_66	MGISEQ2000	tissue	earo_female.4	0
rat/E100006698/E100006698_L01_66_2.fq.gz	outerear	a	rev	100	1	rat	E100006698_66	MGISEQ2000	tissue	earo_female.4	0
rat/E100006698/E100006698_L01_78_1.fq.gz	outerear	a	fwd	100	1	rat	E100006698_78	MGISEQ2000	tissue	earo_female.1	0
rat/E100006698/E100006698_L01_78_2.fq.gz	outerear	a	rev	100	1	rat	E100006698_78	MGISEQ2000	tissue	earo_female.1	0
rat/E100006700/E100006700_L01_83_1.fq.gz	outerear	a	fwd	100	1	rat	E100006700_83	MGISEQ2000	tissue	earo_male.4	0
rat/E100006700/E100006700_L01_83_2.fq.gz	outerear	a	rev	100	1	rat	E100006700_83	MGISEQ2000	tissue	earo_male.4	0
rat/E100006701/E100006701_L01_15_1.fq.gz	outerear	b	fwd	100	1	rat	E100006701_15	MGISEQ2000	tissue	earo_male.1	0
rat/E100006701/E100006701_L01_15_2.fq.gz	outerear	b	rev	100	1	rat	E100006701_15	MGISEQ2000	tissue	earo_male.1	0
rat/E100006703/E100006703_L01_15_1.fq.gz	outerear	a	fwd	100	1	rat	E100006703_15	MGISEQ2000	tissue	earo_male.1	0
rat/E100006703/E100006703_L01_15_2.fq.gz	outerear	a	rev	100	1	rat	E100006703_15	MGISEQ2000	tissue	earo_male.1	0
rat/E100006702/E100006702_L01_83_1.fq.gz	ovary	a	fwd	100	1	rat	E100006702_83	MGISEQ2000	tissue	ova_female.1	0
rat/E100006702/E100006702_L01_83_2.fq.gz	ovary	a	rev	100	1	rat	E100006702_83	MGISEQ2000	tissue	ova_female.1	0
rat/E100006703/E100006703_L01_101_1.fq.gz	ovary	a	fwd	100	1	rat	E100006703_101	MGISEQ2000	tissue	ova_female.4	0
rat/E100006703/E100006703_L01_101_2.fq.gz	ovary	a	rev	100	1	rat	E100006703_101	MGISEQ2000	tissue	ova_female.4	0
rat/E100006697/E100006697_L01_100_1.fq.gz	pancreas	a	fwd	100	1	rat	E100006697_100	MGISEQ2000	tissue	pan_female.4	0
rat/E100006697/E100006697_L01_100_2.fq.gz	pancreas	a	rev	100	1	rat	E100006697_100	MGISEQ2000	tissue	pan_female.4	0
rat/E100006698/E100006698_L01_75_1.fq.gz	pancreas	a	fwd	100	1	rat	E100006698_75	MGISEQ2000	tissue	pan_male.4	0
rat/E100006698/E100006698_L01_75_2.fq.gz	pancreas	a	rev	100	1	rat	E100006698_75	MGISEQ2000	tissue	pan_male.4	0
rat/E100006699/E100006699_L01_45_1.fq.gz	pancreas	a	fwd	100	1	rat	E100006699_45	MGISEQ2000	tissue	pan_male.1	0
rat/E100006699/E100006699_L01_45_2.fq.gz	pancreas	a	rev	100	1	rat	E100006699_45	MGISEQ2000	tissue	pan_male.1	0
rat/E100006699/E100006699_L01_83_1.fq.gz	pancreas	a	fwd	100	1	rat	E100006699_83	MGISEQ2000	tissue	pan_female.1	0
rat/E100006699/E100006699_L01_83_2.fq.gz	pancreas	a	rev	100	1	rat	E100006699_83	MGISEQ2000	tissue	pan_female.1	0
rat/E100006697/E100006697_L01_114_1.fq.gz	parathyroidgland	a	fwd	100	1	rat	E100006697_114	MGISEQ2000	tissue	para_female.4	0
rat/E100006697/E100006697_L01_114_2.fq.gz	parathyroidgland	a	rev	100	1	rat	E100006697_114	MGISEQ2000	tissue	para_female.4	0
rat/E100006699/E100006699_L01_76_1.fq.gz	parathyroidgland	a	fwd	100	1	rat	E100006699_76	MGISEQ2000	tissue	para_male.4	0
rat/E100006699/E100006699_L01_76_2.fq.gz	parathyroidgland	a	rev	100	1	rat	E100006699_76	MGISEQ2000	tissue	para_male.4	0
rat/E100006699/E100006699_L01_89_1.fq.gz	parathyroidgland	a	fwd	100	1	rat	E100006699_89	MGISEQ2000	tissue	para_female.1	0
rat/E100006699/E100006699_L01_89_2.fq.gz	parathyroidgland	a	rev	100	1	rat	E100006699_89	MGISEQ2000	tissue	para_female.1	0
rat/E100006700/E100006700_L01_57_1.fq.gz	penis	a	fwd	100	1	rat	E100006700_57	MGISEQ2000	tissue	pen_male.1	0
rat/E100006700/E100006700_L01_57_2.fq.gz	penis	a	rev	100	1	rat	E100006700_57	MGISEQ2000	tissue	pen_male.1	0
rat/E100006700/E100006700_L01_94_1.fq.gz	penis	a	fwd	100	1	rat	E100006700_94	MGISEQ2000	tissue	pen_male.4	0
rat/E100006700/E100006700_L01_94_2.fq.gz	penis	a	rev	100	1	rat	E100006700_94	MGISEQ2000	tissue	pen_male.4	0
rat/E100006701/E100006701_L01_66_1.fq.gz	pericardium	a	fwd	100	1	rat	E100006701_66	MGISEQ2000	tissue	pcard_female.4	0
rat/E100006701/E100006701_L01_66_2.fq.gz	pericardium	a	rev	100	1	rat	E100006701_66	MGISEQ2000	tissue	pcard_female.4	0
rat/E100006702/E100006702_L01_61_1.fq.gz	pericardium	a	fwd	100	1	rat	E100006702_61	MGISEQ2000	tissue	pcard_male.4	0
rat/E100006702/E100006702_L01_61_2.fq.gz	pericardium	a	rev	100	1	rat	E100006702_61	MGISEQ2000	tissue	pcard_male.4	0
rat/E100006702/E100006702_L01_84_1.fq.gz	pericardium	a	fwd	100	1	rat	E100006702_84	MGISEQ2000	tissue	pcard_female.1	0
rat/E100006702/E100006702_L01_84_2.fq.gz	pericardium	a	rev	100	1	rat	E100006702_84	MGISEQ2000	tissue	pcard_female.1	0
rat/E100006695/E100006695_L01_83_1.fq.gz	pinealgland	a	fwd	100	1	rat	E100006695_83	MGISEQ2000	tissue	pineal_female.4	0
rat/E100006695/E100006695_L01_83_2.fq.gz	pinealgland	a	rev	100	1	rat	E100006695_83	MGISEQ2000	tissue	pineal_female.4	0
rat/E100006698/E100006698_L01_93_1.fq.gz	pinealgland	b	fwd	100	1	rat	E100006698_93	MGISEQ2000	tissue	pineal_female.1	0
rat/E100006698/E100006698_L01_93_2.fq.gz	pinealgland	b	rev	100	1	rat	E100006698_93	MGISEQ2000	tissue	pineal_female.1	0
rat/E100006702/E100006702_L01_93_1.fq.gz	pinealgland	a	fwd	100	1	rat	E100006702_93	MGISEQ2000	tissue	pineal_female.1	0
rat/E100006702/E100006702_L01_93_2.fq.gz	pinealgland	a	rev	100	1	rat	E100006702_93	MGISEQ2000	tissue	pineal_female.1	0
rat/E100006703/E100006703_L01_49_1.fq.gz	pinealgland	a	fwd	100	1	rat	E100006703_49	MGISEQ2000	tissue	pineal_female.2	0
rat/E100006703/E100006703_L01_49_2.fq.gz	pinealgland	a	rev	100	1	rat	E100006703_49	MGISEQ2000	tissue	pineal_female.2	0
rat/E100006703/E100006703_L01_56_1.fq.gz	pinealgland	a	fwd	100	1	rat	E100006703_56	MGISEQ2000	tissue	pineal_female.3	0
rat/E100006703/E100006703_L01_56_2.fq.gz	pinealgland	a	rev	100	1	rat	E100006703_56	MGISEQ2000	tissue	pineal_female.3	0
rat/E100006695/E100006695_L01_121_1.fq.gz	pituitarygland	a	fwd	100	1	rat	E100006695_121	MGISEQ2000	tissue	pituitary_male.3	0
rat/E100006695/E100006695_L01_121_2.fq.gz	pituitarygland	a	rev	100	1	rat	E100006695_121	MGISEQ2000	tissue	pituitary_male.3	0
rat/E100006695/E100006695_L01_50_1.fq.gz	pituitarygland	a	fwd	100	1	rat	E100006695_50	MGISEQ2000	tissue	pituitary_female.3	0
rat/E100006695/E100006695_L01_50_2.fq.gz	pituitarygland	a	rev	100	1	rat	E100006695_50	MGISEQ2000	tissue	pituitary_female.3	0
rat/E100006697/E100006697_L01_115_1.fq.gz	pituitarygland	a	fwd	100	1	rat	E100006697_115	MGISEQ2000	tissue	pituitary_female.2	0
rat/E100006697/E100006697_L01_115_2.fq.gz	pituitarygland	a	rev	100	1	rat	E100006697_115	MGISEQ2000	tissue	pituitary_female.2	0
rat/E100006700/E100006700_L01_126_1.fq.gz	pituitarygland	a	fwd	100	1	rat	E100006700_126	MGISEQ2000	tissue	pituitary_male.2	0
rat/E100006700/E100006700_L01_126_2.fq.gz	pituitarygland	a	rev	100	1	rat	E100006700_126	MGISEQ2000	tissue	pituitary_male.2	0
rat/E100006703/E100006703_L01_126_1.fq.gz	pituitarygland	b	fwd	100	1	rat	E100006703_126	MGISEQ2000	tissue	pituitary_male.2	0
rat/E100006703/E100006703_L01_126_2.fq.gz	pituitarygland	b	rev	100	1	rat	E100006703_126	MGISEQ2000	tissue	pituitary_male.2	0
rat/E100006700/E100006700_L01_58_1.fq.gz	pleura	a	fwd	100	1	rat	E100006700_58	MGISEQ2000	tissue	ple_male.1	0
rat/E100006700/E100006700_L01_58_2.fq.gz	pleura	a	rev	100	1	rat	E100006700_58	MGISEQ2000	tissue	ple_male.1	0
rat/E100006695/E100006695_L01_51_1.fq.gz	pons	a	fwd	100	1	rat	E100006695_51	MGISEQ2000	tissue	pons_female.3	0
rat/E100006695/E100006695_L01_51_2.fq.gz	pons	a	rev	100	1	rat	E100006695_51	MGISEQ2000	tissue	pons_female.3	0
rat/E100006698/E100006698_L01_57_1.fq.gz	pons	a	fwd	100	1	rat	E100006698_57	MGISEQ2000	tissue	pons_female.2	0
rat/E100006698/E100006698_L01_57_2.fq.gz	pons	a	rev	100	1	rat	E100006698_57	MGISEQ2000	tissue	pons_female.2	0
rat/E100006698/E100006698_L01_60_1.fq.gz	pons	a	fwd	100	1	rat	E100006698_60	MGISEQ2000	tissue	pons_male.3	0
rat/E100006698/E100006698_L01_60_2.fq.gz	pons	a	rev	100	1	rat	E100006698_60	MGISEQ2000	tissue	pons_male.3	0
rat/E100006698/E100006698_L01_61_1.fq.gz	pons	a	fwd	100	1	rat	E100006698_61	MGISEQ2000	tissue	pons_male.2	0
rat/E100006698/E100006698_L01_61_2.fq.gz	pons	a	rev	100	1	rat	E100006698_61	MGISEQ2000	tissue	pons_male.2	0
rat/E100006697/E100006697_L01_52_1.fq.gz	prostate	a	fwd	100	1	rat	E100006697_52	MGISEQ2000	tissue	pro.a_male.1	0
rat/E100006697/E100006697_L01_52_2.fq.gz	prostate	a	rev	100	1	rat	E100006697_52	MGISEQ2000	tissue	pro.a_male.1	0
rat/E100006698/E100006698_L01_79_1.fq.gz	prostate	b	fwd	100	1	rat	E100006698_79	MGISEQ2000	tissue	pro.2_male.4	0
rat/E100006698/E100006698_L01_79_2.fq.gz	prostate	b	rev	100	1	rat	E100006698_79	MGISEQ2000	tissue	pro.2_male.4	0
rat/E100006699/E100006699_L01_46_1.fq.gz	prostate	a	fwd	100	1	rat	E100006699_46	MGISEQ2000	tissue	pro.2_male.1	0
rat/E100006699/E100006699_L01_46_2.fq.gz	prostate	a	rev	100	1	rat	E100006699_46	MGISEQ2000	tissue	pro.2_male.1	0
rat/E100006702/E100006702_L01_62_1.fq.gz	prostate	a	fwd	100	1	rat	E100006702_62	MGISEQ2000	tissue	pro.2_male.4	0
rat/E100006702/E100006702_L01_62_2.fq.gz	prostate	a	rev	100	1	rat	E100006702_62	MGISEQ2000	tissue	pro.2_male.4	0
rat/E100006702/E100006702_L01_63_1.fq.gz	prostate	a	fwd	100	1	rat	E100006702_63	MGISEQ2000	tissue	pro.a_male.4	0
rat/E100006702/E100006702_L01_63_2.fq.gz	prostate	a	rev	100	1	rat	E100006702_63	MGISEQ2000	tissue	pro.a_male.4	0
rat/E100006700/E100006700_L01_60_1.fq.gz	rectum	a	fwd	100	1	rat	E100006700_60	MGISEQ2000	tissue	rec_male.1	0
rat/E100006700/E100006700_L01_60_2.fq.gz	rectum	a	rev	100	1	rat	E100006700_60	MGISEQ2000	tissue	rec_male.1	0
rat/E100006701/E100006701_L01_60_1.fq.gz	rectum	b	fwd	100	1	rat	E100006701_60	MGISEQ2000	tissue	rec_male.1	0
rat/E100006701/E100006701_L01_60_2.fq.gz	rectum	b	rev	100	1	rat	E100006701_60	MGISEQ2000	tissue	rec_male.1	0
rat/E100006701/E100006701_L01_67_1.fq.gz	rectum	b	fwd	100	1	rat	E100006701_67	MGISEQ2000	tissue	rec_female.4	0
rat/E100006701/E100006701_L01_67_2.fq.gz	rectum	b	rev	100	1	rat	E100006701_67	MGISEQ2000	tissue	rec_female.4	0
rat/E100006702/E100006702_L01_64_1.fq.gz	rectum	a	fwd	100	1	rat	E100006702_64	MGISEQ2000	tissue	rec_male.4	0
rat/E100006702/E100006702_L01_64_2.fq.gz	rectum	a	rev	100	1	rat	E100006702_64	MGISEQ2000	tissue	rec_male.4	0
rat/E100006702/E100006702_L01_67_1.fq.gz	rectum	a	fwd	100	1	rat	E100006702_67	MGISEQ2000	tissue	rec_female.4	0
rat/E100006702/E100006702_L01_67_2.fq.gz	rectum	a	rev	100	1	rat	E100006702_67	MGISEQ2000	tissue	rec_female.4	0
rat/E100006702/E100006702_L01_85_1.fq.gz	rectum	a	fwd	100	1	rat	E100006702_85	MGISEQ2000	tissue	rec_female.1	0
rat/E100006702/E100006702_L01_85_2.fq.gz	rectum	a	rev	100	1	rat	E100006702_85	MGISEQ2000	tissue	rec_female.1	0
rat/E100006695/E100006695_L01_101_1.fq.gz	retina	b	fwd	100	1	rat	E100006695_101	MGISEQ2000	tissue	ret_male.2	0
rat/E100006695/E100006695_L01_101_2.fq.gz	retina	b	rev	100	1	rat	E100006695_101	MGISEQ2000	tissue	ret_male.2	0
rat/E100006695/E100006695_L01_39_1.fq.gz	retina	a	fwd	100	1	rat	E100006695_39	MGISEQ2000	tissue	ret_female.2	0
rat/E100006695/E100006695_L01_39_2.fq.gz	retina	a	rev	100	1	rat	E100006695_39	MGISEQ2000	tissue	ret_female.2	0
rat/E100006697/E100006697_L01_101_1.fq.gz	retina	a	fwd	100	1	rat	E100006697_101	MGISEQ2000	tissue	ret_female.3	0
rat/E100006697/E100006697_L01_101_2.fq.gz	retina	a	rev	100	1	rat	E100006697_101	MGISEQ2000	tissue	ret_female.3	0
rat/E100006700/E100006700_L01_61_1.fq.gz	retina	a	fwd	100	1	rat	E100006700_61	MGISEQ2000	tissue	ret_male.2	0
rat/E100006700/E100006700_L01_61_2.fq.gz	retina	a	rev	100	1	rat	E100006700_61	MGISEQ2000	tissue	ret_male.2	0
rat/E100006701/E100006701_L01_39_1.fq.gz	retina	c	fwd	100	1	rat	E100006701_39	MGISEQ2000	tissue	ret_female.2	0
rat/E100006701/E100006701_L01_39_2.fq.gz	retina	c	rev	100	1	rat	E100006701_39	MGISEQ2000	tissue	ret_female.2	0
